var	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188
77	-0.028176773	-0.068517243	-0.001224493	-0.255734654	-0.260867829	-0.160813289	-0.221365016	-0.059404202	0.008617815	-0.016186227	-0.024878849	0.200939911	0.207476074	0.131590043	0.120297582	0.110150938	-0.000531704	0.037947295	0.07726824	0.148383533	0.139780817	0.151651811	-0.009594642	0.022832122	-0.01830434	-0.066321408	0.010880534	0.096594699	0.0421504	0.039939609	0.110693101	0.012316113	-0.180891479	-0.095750992	0.039203572	-0.028754038	-0.067363304	-0.128563662	0.010151648	0.07858966	-0.040650897	0.035346559	0.060173538	0.082077746	0.060082223	-0.036633132	0.089169485	0.095102396	0.116844311	0.094229651	-0.052835758	0.00082662	-0.014665956	0.059398273	0.187996113	0.011676352	-0.009695929	-0.112082441	0.087110605	0.15813843	0.120735605	0.101053252	0.016586048	0.14409533	-0.075109829	-0.111466172	-0.193781688	-0.125328109	-0.044216127	0.033702098	0.050338443	0.034757429	0.077724292	0.026406546	0.031927913	0.25502819	0.524532901	0.371886557	0.211638378	0.186755687	0.231030305	0.205505763	0.359548027	0.214159806	0.355668076	-0.179423056	-0.239181727	-0.225331059	-0.153521628	-0.08365586	-0.159293882	-0.230830675	-0.180535287	-0.114821585	-0.121247136	-0.155174722	-0.30207549	-0.394743328	-0.45947555	-0.187436621	-0.296864272	-0.16774507	-0.219936134	-0.095533823	0.001736415	-0.095679386	0.031285422	-0.022295919	-0.040734831	-0.072803802	0.005172808	0.017560372	-0.098489691	-0.050363301	-0.020283579	-0.151387514	-0.023312175	-0.029825864	-0.127150437	-0.024667399	-0.191722377	-0.052628572	-0.049931975	-0.08818989	0.19748947	0.21520788	0.085000359	0.11307832	-0.034994446	-0.039601853	0.007538593	0.032595698	0.001426541	0.017793259	0.041965502	-0.045558744	-0.054266567	-0.000477718	-0.009288703	-0.017701788	-0.028039788	-0.085708706	-0.001068685	-0.015129793	-0.074526725	-0.089562671	0.100230538	-0.025731427	0.024896552	-0.03468898	0.173805681	0.164850156	0.145855113	0.018270175	0.02691758	0.05829284	0.105358571	0.042853358	0.166110088	0.09074863	0.071119232	0.018781674	-0.079424274	0.172410474	0.125224834	0.130466509	0.134436833	-0.000353434	0.030138566	0.054515793	0.078299368	-0.019196299	0.128650016	-0.021273177	0.097384907	0.05635729	0.075650939	-0.206220124	-0.020809281	-0.168275132	-0.11831663	-0.06849874	-0.120098478	-0.149777971	-0.152359494	0.023830168	-0.188874417	-0.086187046
78	-0.125179248	-0.185406233	-0.112674941	-0.331802951	-0.337407984	-0.222052281	-0.155366334	-0.148927232	-0.083740016	0.04387455	0.03544177	0.178760765	0.167851414	0.258230876	0.337531166	0.094848527	0.08556692	0.180104582	0.367775004	0.053490964	0.167297092	0.26888441	0.034367236	0.051122397	0.017892679	-0.14772864	0.0708392	0.026712639	-0.003945541	0.020116906	0.088714624	-0.049098411	-0.284777199	-0.034957931	0.095069376	0.168524586	-0.085398377	-0.070541341	-0.056477265	0.162706738	-0.093213058	0.025491818	0.101039547	-0.032836977	0.001293861	-0.167054981	0.104196506	0.068669485	0.045304199	0.056623554	0.094416303	0.013325577	0.054483394	-0.003679236	0.255265972	-0.111605375	-0.067605438	-0.17248074	0.041220197	0.268291058	0.1801434	0.032279194	-0.022462934	0.119129114	-0.254588573	-0.068756302	-0.26729557	0.051983781	-0.068204118	-0.03740627	0.08080538	0.053214815	0.187960671	-0.031341258	0.102964124	0.094061774	0.371886557	0.842416488	0.197096724	0.258628971	0.317548962	0.336568495	0.385264537	0.253361454	0.415036799	-0.153309565	-0.295643064	-0.210201305	-0.174117594	0.155147731	-0.159762823	-0.137492937	-0.315592875	-0.126190688	-0.043304326	-0.131551163	-0.352161262	-0.455784868	-0.55953573	-0.136616173	-0.472116219	-0.21310302	-0.234883324	-0.03490755	-0.102057438	0.011252177	0.016039838	-0.008393622	0.096751328	-0.092079369	0.152972852	-0.027257965	-0.236659093	-0.035147715	-0.018912512	-0.000130104	0.079924891	-0.082986764	0.005320848	-0.0172004	-0.034531565	0.021854184	0.046337996	-0.292991987	0.163429447	0.22220143	0.148586698	0.143209843	-0.026204876	-0.110605481	0.054537559	-0.019684417	-0.045170426	0.008630665	0.034871736	-0.034462602	-0.102640825	-0.03439804	-0.005355584	-0.127358735	-0.195409889	-0.208029731	-0.183869288	0.237920989	-0.080908685	-0.22064401	0.139489949	-0.094874278	0.018748062	-0.145546562	0.109987531	0.219756014	0.116298573	-0.030121384	0.016707127	0.040304956	0.058780288	-0.133587416	0.079804452	-0.020716853	-0.036029797	-0.034904809	0.04160205	0.266598323	0.017881228	0.012020096	0.108801677	-0.01691434	0.113313578	0.175585741	0.102647028	0.011547277	0.1145718	-0.014216303	0.074615351	0.099918382	0.100242923	-0.064683537	-0.073003415	-0.055432189	-0.137698485	-0.084073215	-0.093978846	-0.230845039	-0.226566254	0.040040963	-0.160364192	-0.027015338
79	-0.167410093	-0.255742212	-0.071396321	-0.38401626	-0.231779465	-0.313491348	0.85284125	0.063048654	-0.153880472	-0.099328134	-0.292974468	0.083921286	0.02461546	0.234663212	0.046377783	0.054164508	0.433046546	0.274015292	-0.066144942	0.143552226	-0.159864089	-0.187353461	-0.036197111	-0.355580316	-0.027545643	-0.132527169	0.184943884	-0.182657629	-0.118317576	0.020166114	-0.046835368	-0.002295333	-0.238148741	-0.228774859	-0.129599193	-0.42719833	-0.299849646	-0.363610124	-0.242662964	-0.365953115	-0.26680229	-0.072261316	-0.235650998	0.205946514	-0.021988447	-0.083077137	-0.043014944	-0.056773298	-0.014802709	0.12966475	0.261694635	-0.183799958	0.31021736	-0.00344418	-0.196828988	0.08617915	0.22101309	0.973694407	-0.000673745	-0.204572158	0.177594103	0.154365159	0.496570654	0.173383769	0.006325936	0.487616288	-0.277749374	0.120010803	0.203588439	0.139916378	0.197626496	-0.326035119	-0.178683344	0.342685725	0.023946172	0.636253689	0.211638378	0.197096724	1.177498324	0.694026264	0.405780343	0.451065544	0.141712134	0.307266183	0.075125713	-0.20865098	0.031022201	-0.331721542	0.089537717	-0.129097059	-0.133739812	-0.182848743	0.367353659	-0.246704455	-0.519520979	-0.107435184	-0.113215832	-0.5913929	-0.452262597	0.008053033	-0.452612222	-0.053278646	-0.085665555	0.018957291	-0.064804876	0.126139467	-0.13930091	-0.173660047	-0.319372919	0.092219141	-0.341810287	-0.074860596	0.118035316	-0.145868057	-0.221539448	0.318584082	0.015575224	-0.235548593	0.159387586	0.018505613	0.419520877	0.316216384	0.021702101	0.771609152	-0.009221817	0.08405416	0.053347044	0.037341916	0.418174866	-0.049028778	-0.342495549	-0.001097356	-0.221772928	-0.055439091	-0.196354746	0.098379316	0.109626419	0.092595801	0.076753626	-0.051522834	-0.031504106	0.149982213	0.137300991	-0.192924368	-0.348948622	-0.048897533	0.382661285	0.23206996	0.064616193	-0.276118622	-0.021147236	-0.229615132	0.062079297	0.052291496	0.064971705	-0.136671855	0.007884811	0.069017471	-0.058898351	0.044916986	-0.065634414	-0.009236441	0.229640659	-0.158797886	-0.251568878	-0.154168566	-0.059409894	-0.182802243	-0.103476082	-0.321681503	-0.019799121	0.303534857	-0.153142063	0.277403253	-0.074109417	0.018165822	0.036912802	0.370245022	-0.1688838	0.267084203	0.04029537	0.095907936	-0.236172166	-0.322873929	-0.236974839	-0.079180563	-0.095035397	-0.157722812
80	-0.221604523	-0.314243845	-0.022830946	-0.360438759	-0.364664913	-0.272011466	0.774135001	-0.193867097	-0.220823301	0.111690749	-0.319771876	0.053412965	-0.105354376	0.437903349	-0.006342182	0.07238701	0.918376906	0.432020512	0.148568796	-0.009644317	-0.23235472	-0.338056173	-0.005042408	-0.42407004	0.188865061	-0.194927056	0.329755569	-0.115854012	-0.225688239	-0.008709143	-0.11903161	-0.053889046	-0.438020745	-0.177880972	-0.032804722	-0.488117913	-0.365657749	-0.47326817	-0.351467007	-0.416819209	-0.335689681	-0.192502328	-0.313686843	0.169671383	0.108030559	-0.157061012	-0.05223045	0.113805888	-0.0797578	0.039992951	0.209697675	0.000834201	0.683083436	-0.06890869	-0.163684772	0.046294399	0.079377484	0.662275286	-0.047634148	-0.1850513	0.229771346	0.081669829	0.308794348	0.146670085	-0.10661786	0.487623667	-0.219486475	0.623966398	0.055763472	0.270498874	0.29893683	-0.200296956	0.029808891	0.267624248	0.136455624	0.523073184	0.186755687	0.258628971	0.694026264	1.028736264	0.754658576	0.895753987	0.297756796	0.297602673	0.098830104	-0.091611914	-0.095023458	-0.246794742	0.128880336	0.04235946	-0.088871573	-0.202643791	0.129673405	-0.243777944	-0.491900853	-0.358466366	-0.087104902	-0.382819962	-0.484193298	0.047916076	-0.444023744	-0.109781419	-0.080015345	0.154503264	-0.24434589	0.166942933	-0.129722185	-0.067372274	-0.294481805	0.004900123	-0.381151377	-0.078981698	0.079199386	-0.215375961	-0.237017523	0.292618459	0.217336756	-0.290985684	0.56632383	0.040315015	0.811806292	0.32117075	0.040847877	0.40164337	-0.051706389	-0.082194757	-0.046606378	0.006125473	0.022223253	-0.201320571	-0.415540509	0.060778382	-0.219650948	0.314698645	-0.266699066	0.281028173	0.053652807	0.143825273	0.175418227	-0.00481027	-0.219424732	-0.209858996	-0.096749088	0.014555192	-0.278374111	-0.358267366	0.355440592	0.069275327	0.010516027	-0.391853051	-0.066897121	-0.139452885	-0.025347266	0.044910892	0.040109903	-0.112814203	0.056928774	-0.187088603	-0.094913264	-0.043442741	-0.144505065	-0.122957644	0.55575321	-0.31294315	-0.36905632	-0.242624146	-0.135226122	-0.086818538	-0.172041062	-0.278953339	-0.167862133	0.234254441	-0.245710572	0.122502765	-0.101975922	0.023206566	-0.126259731	0.845330534	-0.200521693	0.59047407	0.051365094	0.212651122	-0.106089155	-0.295692876	-0.192685979	-0.031375827	-0.071733291	-0.02467384
81	-0.203089768	-0.29619652	-0.033561996	-0.300846874	-0.394751959	-0.210560821	0.422134451	-0.252395713	-0.191434636	0.142995542	-0.234859378	0.102186326	-0.076191422	0.406498369	0.066515857	0.131912178	0.821158616	0.442316995	0.233835925	0.006042048	-0.102823346	-0.263664811	0.009996056	-0.322255981	0.237116752	-0.181895923	0.327589573	-0.025115559	-0.191838158	0.022180283	-0.047150683	-0.064094609	-0.413975741	-0.078030989	0.015229578	-0.355918941	-0.293797338	-0.398660846	-0.315708853	-0.266410294	-0.255070184	-0.162057526	-0.237943313	0.135315783	0.124468859	-0.134849666	-0.015744154	0.180775728	-0.04611227	0.012115837	0.214885905	0.069187388	0.654783574	-0.043975348	-0.033918088	-0.024948272	-0.02721256	0.293107647	-0.047518016	-0.088337872	0.221876499	0.036551548	0.124692894	0.135551422	-0.189530914	0.283671358	-0.146724181	0.603701028	-0.022114988	0.220778081	0.231407508	-0.094107228	0.128386432	0.11652914	0.125614142	0.348494609	0.231030305	0.317548962	0.405780343	0.754658576	0.888021225	0.879730335	0.356545181	0.274958339	0.189188908	-0.090679004	-0.210786406	-0.226204417	0.025378528	0.085569782	-0.092698017	-0.164803671	-0.102297056	-0.233476376	-0.379827747	-0.375409597	-0.096451531	-0.235574097	-0.460433725	-0.031103723	-0.349687292	-0.133705608	-0.109560452	0.158428172	-0.235289911	0.143607545	-0.100857991	0.000705069	-0.206431769	-0.037480166	-0.241650889	-0.03079896	-0.047291983	-0.195944414	-0.15465359	0.159758751	0.239109098	-0.236966886	0.542891587	0.026872355	0.66909974	0.204631854	0.042645941	0.028081062	-0.026916384	-0.123138737	-0.061153131	0.012837646	-0.154778667	-0.25473906	-0.325171053	0.030376621	-0.173282632	0.355872861	-0.248525727	0.245607698	-0.024630928	0.088907849	0.131388895	-0.01913284	-0.228759736	-0.325492005	-0.173332455	0.114785234	-0.139655114	-0.38158219	0.244005957	-0.019357474	-0.023443039	-0.297881018	-0.021006578	-0.031102645	-0.008653019	0.052989355	0.050887333	-0.045000464	0.056357622	-0.194764095	-0.030016254	-0.041697638	-0.12105936	-0.112604562	0.479734056	-0.221970511	-0.250152045	-0.15481552	-0.07975251	-0.010573268	-0.091665294	-0.163314144	-0.147785403	0.142699483	-0.164174418	0.034461836	-0.061340434	0.028649811	-0.139543524	0.715262344	-0.160024914	0.459366482	-0.035397452	0.158747875	-0.038536699	-0.230964846	-0.146943375	0.002371372	-0.094172785	-0.01569086
82	-0.260583694	-0.363143229	-0.006593187	-0.39926253	-0.525720034	-0.264218247	0.522209758	-0.381198642	-0.241577693	0.261399977	-0.258150675	0.075430043	-0.167896929	0.522327183	-0.036130074	0.095946684	1.12887124	0.517615763	0.204653991	-0.063295434	-0.219636275	-0.366157273	0.019509437	-0.419869157	0.319033435	-0.205073485	0.473286386	0.012047297	-0.218106268	0.068306944	-0.065448517	-0.054491929	-0.473870188	-0.060974235	-0.037533187	-0.494836542	-0.313774499	-0.505696999	-0.383415251	-0.362976459	-0.379912622	-0.257667824	-0.28312691	0.147317458	0.235893618	-0.189428929	-0.052894603	0.290729939	-0.054927115	0.045907848	0.236429308	0.15831556	0.848678508	-0.142599665	-0.059421641	0.001820339	-0.095713789	0.446427653	-0.115234046	-0.145614295	0.325360643	-0.02148317	0.147642954	0.124738138	-0.266267031	0.367450282	-0.211484763	0.795310478	0.011290343	0.323041466	0.291392243	-0.145154212	0.167366468	0.150426532	0.227874524	0.3692534	0.205505763	0.336568495	0.451065544	0.895753987	0.879730335	1.45547117	0.45623561	0.260095179	0.154126824	0.000321073	-0.165856943	-0.17156906	0.110741291	0.087080547	-0.063843946	-0.140506588	0.000389701	-0.196143384	-0.478244445	-0.469086501	-0.07857468	-0.274261514	-0.522110839	0.083099991	-0.424950321	-0.092157471	-0.01137246	0.215250455	-0.282469399	0.264735767	-0.096714072	0.031114612	-0.294131897	-0.032462411	-0.354482362	-0.067277695	-0.046000764	-0.261964941	-0.24615626	0.224344802	0.343317482	-0.338581721	0.779007299	0.055767785	0.938465351	0.248818369	0.075569807	0.01267585	-0.053578409	-0.115805985	-0.121687656	0.002160325	-0.295348352	-0.336065016	-0.448783286	0.121968256	-0.168831652	0.48933366	-0.312013024	0.3706895	-0.025114058	0.140016371	0.258007401	0.018324016	-0.365570242	-0.518881544	-0.281966273	0.074371913	-0.257776311	-0.572963925	0.261172529	-0.052517078	-0.044326761	-0.411845361	-0.033986999	-0.029508568	-0.06613698	0.073122044	0.046055956	-0.039927781	0.132290249	-0.376300115	-0.027382861	-0.033727743	-0.19998563	-0.191772921	0.646967311	-0.360522578	-0.357899003	-0.206733364	-0.115892363	-0.088167564	-0.152562414	-0.264596537	-0.191870601	0.081208758	-0.312032232	-0.000100182	-0.207754393	0.020823388	-0.224414505	1.096674034	-0.253555479	0.6918208	0.025973764	0.332216407	-0.041298103	-0.281710292	-0.145472877	-0.027752482	-0.109076216	0.020941127
83	-0.074118598	-0.149299701	0.044821627	-0.310396464	-0.360221236	-0.195298167	-0.191173833	-0.201609753	-0.022771166	0.091639023	-0.065119995	0.203374853	0.129727044	0.280020248	0.093490106	0.093823472	0.283326812	0.066550393	0.108066132	0.020227193	0.008060475	0.073028156	0.029047084	-0.051649579	0.038908679	-0.141731328	0.110964291	0.163600117	0.002068896	0.076117474	0.039293187	-0.01653515	-0.215232391	-0.011326459	0.065231904	-0.120904811	-0.082029271	-0.238373623	-0.094431731	-0.012002561	-0.156369211	-0.078533822	-0.015122998	0.074976362	0.162715249	-0.118315914	0.01306366	0.231594372	0.103659989	0.08000442	0.072838696	0.111990032	0.150080851	-0.009563012	0.186589296	0.042888781	-0.100665183	-0.089788321	0.033744281	0.161147235	0.200668273	0.051857867	-0.05013331	0.108565113	-0.161107336	-0.067583593	-0.242377871	0.085526209	-0.08807516	0.073606534	0.107984471	0.043900164	0.161372664	0.018908948	0.099216814	0.275609069	0.359548027	0.385264537	0.141712134	0.297756796	0.356545181	0.45623561	0.842955132	0.304589496	0.404793742	-0.110164497	-0.241219404	-0.170585227	-0.075388382	-0.029999928	-0.088469982	-0.178408103	-0.136294081	-0.034466469	-0.101474754	-0.265621534	-0.300331646	-0.259748249	-0.528016455	-0.09405458	-0.354245603	-0.164804986	-0.147428538	0.005314884	-0.0737851	-0.005496491	-0.006884319	-0.014847905	-0.097168211	-0.102654475	-0.067306812	-0.020332884	-0.142675079	-0.128682067	-0.101865948	-0.057328165	0.063761429	-0.105342063	0.093671746	0.001935949	0.022632654	-0.072087729	-0.031227689	-0.178096391	0.130712258	0.191652098	-0.003023181	0.051753045	-0.256526875	-0.140119063	-0.068075112	0.088759774	0.029004475	0.173926594	-0.030487125	0.074447732	-0.07667987	0.03439453	0.096258797	0.022205393	-0.115709696	-0.30778699	-0.117873729	0.024367984	-0.14575353	-0.336039657	0.135127858	-0.113605174	-0.008276327	-0.165004027	0.092174189	0.176579477	0.060008304	-0.010741335	0.020913833	0.029242829	0.181573688	-0.108997867	0.162408295	0.113389096	-0.01390685	-0.101587857	0.064358813	0.097137639	0.027993856	0.111842413	0.097504306	0.034966788	0.012375106	-0.018528041	0.01226484	0.003434433	0.049804111	-0.049917514	0.030687898	0.058573126	0.020136935	0.091824605	-0.036446086	0.084538701	-0.088659023	0.059798635	-0.109548589	-0.172375357	-0.14518131	0.039644483	-0.212351066	-0.024834117
84	-0.048002208	-0.111353408	-0.045205177	-0.168072302	-0.185519561	-0.135074824	0.175915222	-0.055609433	-0.086193024	-0.013338713	-0.103656832	0.053639082	0.020894561	0.15553366	0.161354815	0.031249249	0.120479054	0.164173259	0.036175308	-0.017419891	-0.047358367	0.011234304	0.029475671	-0.046386592	-0.032316637	-0.118321988	0.034617767	-0.029899782	-0.018328449	0.011179506	-0.050512307	-0.044734491	-0.196238708	-0.105580965	-0.015331219	-0.088751809	-0.133662572	-0.147048034	-0.143022244	-0.10895637	-0.140802075	-0.080581423	-0.110476851	0.035636064	0.031842771	-0.079200201	0.007636669	0.0162914	0.009056591	0.065916201	0.108962821	-0.024036361	0.098952269	2.55E-05	0.057241842	-0.013751209	0.019299816	0.14423096	0.027211315	0.036455237	0.104084271	0.052580705	0.060768851	0.053441201	-0.088941301	0.15784482	-0.087176801	0.148174324	-0.045551912	0.026081526	0.073724959	-0.02912785	0.050597833	0.082563679	0.063585173	0.254364419	0.214159806	0.253361454	0.307266183	0.297602673	0.274958339	0.260095179	0.304589496	0.499443915	0.238903941	-0.079363711	-0.113757274	-0.172075595	-0.013047736	0.041809424	-0.071582614	-0.051814743	0.027240893	-0.043457974	-0.085650724	-0.064011656	-0.124756977	-0.133687907	-0.232432502	0.005864753	-0.252698167	-0.076288457	-0.070312627	0.020034769	-0.04599158	0.013770016	-0.101313598	-0.104466053	-0.058416284	0.012455616	-0.030737179	-0.051874602	-0.017736118	-0.063409157	-0.079230906	0.051130354	0.002519552	-0.117602488	0.053122827	0.000190239	0.108073352	0.066033451	-0.04837127	0.135005746	0.011742039	0.00546547	-0.003714415	0.014871954	0.007152997	-0.069088668	-0.021308286	0.027971593	-0.055944682	0.021566826	-0.05169594	0.012428727	-0.007327126	0.03188082	0.036047665	-0.023157815	-0.052373007	-0.043058336	-0.011508113	0.049578407	-0.115249244	-0.116725586	0.100977154	-0.009484712	0.021729756	-0.138201376	-0.059747698	-0.011968398	-0.039516105	-0.0093149	0.022365745	-0.029080772	0.06462219	-0.048295653	-0.051844109	-0.002429739	-0.049839672	-0.045529768	0.142747445	-0.058965928	-0.071730318	-0.026016966	-0.05468443	-0.013799486	0.003582558	0.031730599	0.016429117	0.165746781	-0.003995325	0.077717247	0.039787148	0.042234308	0.068054948	0.110818314	-0.007710054	0.126609922	-0.054698679	-0.043407136	-0.08155328	-0.16967916	-0.119185564	-0.020189913	-0.078015569	-0.06431859
85	-0.048131129	-0.070069935	-0.085839709	-0.215206707	-0.203140358	-0.126385993	-0.351108969	-0.065326112	-0.028954142	-0.03030266	0.045446915	0.181085023	0.219461793	0.152635381	0.216396773	0.089956495	-0.079519351	0.05050258	0.150139409	0.09352015	0.181181376	0.255355144	0.061238376	0.102955145	-0.045131319	-0.094644719	-0.025947702	0.076071227	0.052001199	0.037685951	0.094307764	-0.039743742	-0.120094167	-0.010912558	0.0920354	0.112218561	0.01198096	-0.023842269	0.010035046	0.170924884	0.006412263	0.045373152	0.099477592	0.037071228	0.0463788	-0.026447267	0.128758623	0.086688646	0.139118657	0.098473698	0.087602599	0.034139361	-0.07243924	0.051673728	0.272768807	-0.052061376	-0.060977314	-0.265091679	0.113977268	0.261700899	0.144276366	0.040050061	-0.06249798	0.126846645	-0.187996905	-0.193463633	-0.1537981	-0.086742755	-0.068996518	-0.056943132	0.017291008	0.100093277	0.169132879	-0.065955621	0.041081047	0.057266497	0.355668076	0.415036799	0.075125713	0.098830104	0.189188908	0.154126824	0.404793742	0.238903941	0.553541773	-0.151113254	-0.26187476	-0.167358498	-0.202649401	0.000990811	-0.149742392	-0.131362247	-0.250067409	-0.073988869	-0.023523061	-0.040892569	-0.302880344	-0.309266318	-0.376603546	-0.153871419	-0.301501182	-0.150216002	-0.195616203	-0.067201353	-0.042534383	-0.064485829	0.057253968	-0.000331334	0.042946094	-0.119629525	0.137682817	-0.011777693	-0.199591552	-0.002436895	0.039257576	-0.084277613	-0.010446865	0.003638683	-0.160854292	-0.023730091	-0.261539985	-0.159986626	-0.010423556	-0.344052442	0.136345239	0.194271564	0.114327253	0.088035086	-0.07351722	-0.101327512	0.13768772	-0.02706407	0.014587142	-0.031548223	0.094638574	-0.076492487	-0.12146817	-0.042044981	-0.031495075	-0.067175514	-0.080515821	-0.14386204	-0.08301571	0.029782546	-0.047014167	-0.138357226	-3.06E-05	-0.123562345	-0.021779352	-0.003446997	0.112865117	0.177108533	0.068367466	-0.00844107	0.015952926	0.030212814	0.07582338	0.006656696	0.116442958	0.037893443	0.065114808	0.042100361	-0.105635145	0.228702823	0.160479608	0.118039443	0.142202575	0.0354762	0.086722875	0.114648544	0.118014782	-0.039217553	0.149903474	-0.059340869	0.100956647	0.092932621	0.127560309	-0.282563808	0.027546043	-0.182568771	-0.164646046	-0.16022729	-0.078020832	-0.132571166	-0.135029279	0.047309801	-0.129757006	-0.023206859
86	-0.018416942	0.0239672	0.002019352	0.198093695	0.159081037	0.17599196	-0.054448709	-0.103236563	-0.014310784	0.135309639	0.076422341	-0.266092515	-0.312717042	-0.138114627	-0.208394972	-0.208108218	-0.036236373	-0.091627618	-0.189363854	-0.339391485	-0.271100499	-0.202925048	-0.086363752	-0.054120743	-0.038360705	-0.051939633	-0.155717618	-0.140784868	-0.120359392	-0.106892619	-0.208122127	-0.096235993	0.061496726	0.079191175	-0.111231396	-0.013313644	-0.019967483	0.02525366	-0.102635016	-0.140481358	-0.07353299	-0.17567076	-0.127351474	-0.256264592	-0.030328165	-0.104680396	-0.260571766	-0.171265898	-0.241541281	-0.171591985	-0.312168942	-0.048460858	-0.116077922	-0.098298698	-0.15647919	0.021149192	-0.086785983	-0.054239248	-0.121479245	-0.08244519	-0.057650854	-0.15374633	-0.091331691	-0.159426057	0.047795873	0.079780686	0.233284361	0.228013792	-0.073186863	0.05745959	-0.007475633	0.035489599	-0.022705858	-0.014957571	0.095724797	-0.162376544	-0.179423056	-0.153309565	-0.20865098	-0.091611914	-0.090679004	0.000321073	-0.110164497	-0.079363711	-0.151113254	1.41859305	1.03278964	1.196814852	0.859052934	0.640442274	0.850342571	0.950896537	0.82386978	0.939938676	0.881065508	0.870459381	0.451181781	0.675581245	0.583902957	0.484267566	0.493664462	0.335315819	0.434469549	-0.000921684	-0.139714056	-0.090152806	-0.083044224	-0.055057133	-0.068879284	-0.071662998	-0.088768867	-0.112597378	-0.058767057	-0.052234608	-0.090756182	-0.040862383	-0.020404007	-0.095150798	0.147908996	-0.068561669	0.07100687	-0.069710251	-0.00104433	-0.154582555	-0.211682341	-0.240832723	-0.196379513	-0.176633087	-0.227546437	-0.069542349	-0.115499611	-0.023607135	-0.036236547	0.030178408	-0.126767823	-0.04853663	-0.030440137	-0.044920543	-0.002166399	-0.011217135	-0.111220159	-0.145366431	-0.117121637	0.017141651	0.055552244	-0.098048278	-0.143647144	-0.09975028	-0.059521069	-0.061412745	-0.274662081	-0.157877413	-0.275672501	-0.056287974	-0.085907205	-0.073444862	-0.057991932	-0.304960135	-0.261399415	-0.214227262	-0.212087621	-0.165404738	-0.115354733	-0.367353825	-0.276537385	-0.237753362	-0.27916866	-0.0307297	-0.052185066	-0.051420519	-0.212576175	-0.05965793	-0.141076158	-0.139562192	-0.169296518	-0.087943304	-0.170223565	0.239921983	-0.038699817	0.135761379	0.046858517	-0.009353112	0.0527827	0.066781752	0.077543381	-0.068517732	0.127403786	0.078384985
87	0.04540934	0.089408145	0.081150462	0.218739015	0.322064611	0.153885278	0.219725092	0.123099913	0.014991806	0.042763814	0.036665369	-0.292143685	-0.287745148	-0.273288814	-0.326586729	-0.213706449	-0.205432868	-0.274181666	-0.398430455	-0.230559992	-0.307766629	-0.293617349	-0.146548821	-0.108550237	-0.130437383	0.043140347	-0.145887732	-0.198514003	-0.131008014	-0.113308383	-0.180222602	-0.047216091	0.151072138	-0.0030008	-0.240067103	-0.187846932	-0.048395902	-0.01653579	-0.072642398	-0.229483359	-0.089609784	-0.130680453	-0.190733665	-0.202845595	-0.168457321	-0.036580344	-0.202433965	-0.287676289	-0.232758247	-0.150805381	-0.043279175	-0.181487482	-0.219616728	-0.106255566	-0.283847048	0.070064461	0.053963391	0.333088219	-0.1066492	-0.231487249	-0.147843596	-0.064995014	0.102447223	-0.141043918	0.251872714	0.157434003	0.207993693	-0.056532308	0.207842479	0.028673022	0.001693743	-0.106637577	-0.219174335	0.079429869	0.020456089	-0.004389529	-0.239181727	-0.295643064	0.031022201	-0.095023458	-0.210786406	-0.165856943	-0.241219404	-0.113757274	-0.26187476	1.03278964	1.5636124	1.238267231	0.851346988	0.475998602	0.864288211	1.064315168	1.162308632	1.007667911	0.892680998	1.036693084	0.521975055	0.413886248	0.634767923	0.472690469	0.513154994	0.355259507	0.443446858	-0.058185337	-0.029866777	0.002111714	-0.077533203	-0.122762393	-0.161630169	0.009190318	-0.234554124	-0.133864726	0.040922844	-0.057150226	-0.093411345	0.130575295	-0.052167316	-0.031288464	-0.028742015	-0.050736953	0.014895531	-0.028552725	0.037412279	0.164683353	-0.287437556	-0.225748217	-0.182176507	-0.158618348	0.066953379	0.010019475	-0.217686555	-0.075574461	-0.048874553	-0.18328736	-0.122552652	-0.016465185	0.077546416	-0.03579799	-0.002330933	-0.013012795	-0.001774948	0.059950725	0.048158034	-0.150342411	-0.006086899	0.077982412	-0.104779984	0.041583344	-0.04459807	-0.077401491	-0.256172739	-0.271455949	-0.245463458	-0.110166283	-0.085376679	-0.146673069	-0.148475047	-0.149052398	-0.217985159	-0.147627768	-0.206720508	-0.168535633	-0.28801055	-0.400852037	-0.328195855	-0.280181715	-0.266019091	-0.136679087	-0.07692261	-0.197451981	-0.179955183	-0.042435506	-0.242257785	-0.004060346	-0.237871591	-0.151473489	-0.142471169	0.040701526	-0.102362011	-0.010864281	0.10147271	0.039839182	-0.030990909	0.055404274	0.062984268	-0.091345092	0.118244098	-0.022491625
